"Transaction","Item","period_day","weekday_weekend","Price","TotalNumber","Gender","Payment","Nationality","Age"
4645,7,1,1,19.73,3,0,2,3,19
4645,60,1,1,31.53,2,0,2,3,19
4646,7,1,1,19.73,3,1,1,1,28
4647,2,1,1,39.34,2,1,1,1,22
4647,1,1,1,1.61,4,1,1,1,22
4649,10,1,1,26.05,2,1,1,1,30
4649,5,1,1,5.51,4,1,1,1,30
4649,53,1,1,29.73,2,1,1,1,30
4649,33,1,1,44.82,1,1,1,1,30
4649,7,1,1,19.73,3,1,1,1,30
4650,53,1,1,29.73,2,1,1,1,20
4651,7,1,1,19.73,3,1,1,1,23
4652,7,1,1,19.73,3,1,1,1,27
4652,60,1,1,31.53,2,1,1,1,27
4652,53,1,1,29.73,2,1,1,1,27
4652,14,1,1,40.82,1,1,1,1,27
4653,3,1,1,20.12,2,1,1,1,28
4653,1,1,1,1.61,4,1,1,1,28
4653,9,1,1,43.23,1,1,1,1,28
4653,60,1,1,31.53,2,1,1,1,28
4654,3,1,1,20.12,2,1,2,2,23
4654,1,1,1,1.61,4,1,2,2,23
4654,9,1,1,43.23,1,1,2,2,23
4654,60,1,1,31.53,2,1,2,2,23
4655,3,1,1,20.12,2,0,2,4,26
4655,1,1,1,1.61,4,0,2,4,26
4655,9,1,1,43.23,1,0,2,4,26
4655,60,1,1,31.53,2,0,2,4,26
4656,31,1,1,13.64,3,1,3,3,24
4656,61,1,1,40.83,1,1,3,3,24
4657,7,1,1,19.73,3,1,1,1,24
4657,5,1,1,5.51,4,1,1,1,24
4658,7,1,1,19.73,3,1,1,1,19
4659,33,1,1,44.82,1,1,1,1,29
4659,8,1,1,14.94,3,1,1,1,29
4659,1,1,1,1.61,4,1,1,1,29
4660,1,1,1,1.61,4,1,1,1,21
4661,8,1,1,14.94,3,1,1,1,21
4661,1,1,1,1.61,4,1,1,1,21
4662,7,1,1,19.73,3,0,2,2,21
4663,7,1,1,19.73,3,1,2,3,23
4663,3,1,1,20.12,2,1,2,3,23
4663,20,1,1,13.42,3,1,2,3,23
4663,1,1,1,1.61,4,1,2,3,23
4664,7,1,1,19.73,3,0,3,3,21
4665,1,1,1,1.61,4,1,1,1,26
4666,24,1,1,20.24,2,1,1,1,20
4667,7,1,1,19.73,3,1,3,4,29
4667,7,1,1,19.73,3,1,3,4,29
4667,5,1,1,5.51,4,1,3,4,29
4667,61,1,1,40.83,1,1,3,4,29
4668,7,1,1,19.73,3,1,1,1,17
4668,7,1,1,19.73,3,1,1,1,17
4668,9,1,1,43.23,1,1,1,1,17
4668,24,1,1,20.24,2,1,1,1,17
4668,53,1,1,29.73,2,1,1,1,17
4669,7,1,1,19.73,3,1,1,1,22
4669,9,1,1,43.23,1,1,1,1,22
4669,9,1,1,43.23,1,1,1,1,22
4669,9,1,1,43.23,1,1,1,1,22
4670,10,1,1,26.05,2,1,1,1,21
4670,45,1,1,42.66,1,1,1,1,21
4670,9,1,1,43.23,1,1,1,1,21
4671,8,1,1,14.94,3,1,3,3,27
4671,7,1,1,19.73,3,1,3,3,27
4672,7,1,1,19.73,3,1,3,3,25
4672,7,1,1,19.73,3,1,3,3,25
4672,3,1,1,20.12,2,1,3,3,25
4673,2,1,1,39.34,2,0,3,4,27
4674,7,1,1,19.73,3,1,3,3,18
4674,7,1,1,19.73,3,1,3,3,18
4674,10,1,1,26.05,2,1,3,3,18
4674,61,1,1,40.83,1,1,3,3,18
4675,7,1,1,19.73,3,0,2,4,27
4676,3,1,1,20.12,2,1,1,1,23
4676,7,1,1,19.73,3,1,1,1,23
4676,1,1,1,1.61,4,1,1,1,23
4676,61,1,1,40.83,1,1,1,1,23
4676,5,1,1,5.51,4,1,1,1,23
4676,20,1,1,13.42,3,1,1,1,23
4677,1,0,1,1.61,4,1,1,1,27
4678,1,0,1,1.61,4,1,1,1,16
4679,7,0,1,19.73,3,1,1,1,25
4679,31,0,1,13.64,3,1,1,1,25
4679,8,0,1,14.94,3,1,1,1,25
4680,24,0,1,20.24,2,0,2,4,21
4680,53,0,1,29.73,2,0,2,4,21
4680,1,0,1,1.61,4,0,2,4,21
4680,3,0,1,20.12,2,0,2,4,21
4680,7,0,1,19.73,3,0,2,4,21
4681,24,0,1,20.24,2,1,1,1,22
4681,14,0,1,40.82,1,1,1,1,22
4682,7,0,1,19.73,3,1,3,2,23
4682,8,0,1,14.94,3,1,3,2,23
4683,7,0,1,19.73,3,1,1,1,23
4683,31,0,1,13.64,3,1,1,1,23
4684,10,0,1,26.05,2,0,3,2,24
4685,7,0,1,19.73,3,1,3,3,30
4685,20,0,1,13.42,3,1,3,3,30
4686,7,0,1,19.73,3,0,3,4,23
4686,7,0,1,19.73,3,0,3,4,23
4687,1,0,1,1.61,4,1,1,1,16
4687,10,0,1,26.05,2,1,1,1,16
4687,53,0,1,29.73,2,1,1,1,16
4688,10,0,1,26.05,2,0,3,4,24
4689,1,0,1,1.61,4,1,1,1,23
4690,7,0,1,19.73,3,1,1,1,27
4690,10,0,1,26.05,2,1,1,1,27
4691,1,0,1,1.61,4,1,1,1,23
4692,7,0,1,19.73,3,1,1,1,17
4692,10,0,1,26.05,2,1,1,1,17
4692,10,0,1,26.05,2,1,1,1,17
4692,20,0,1,13.42,3,1,1,1,17
4692,53,0,1,29.73,2,1,1,1,17
4692,1,0,1,1.61,4,1,1,1,17
4692,24,0,1,20.24,2,1,1,1,17
4693,1,0,1,1.61,4,1,1,1,27
4694,1,0,1,1.61,4,1,1,1,16
4695,3,0,1,20.12,2,1,1,1,24
4696,7,0,1,19.73,3,1,2,3,21
4696,7,0,1,19.73,3,1,2,3,21
4696,33,0,1,44.82,1,1,2,3,21
4696,8,0,1,14.94,3,1,2,3,21
4696,1,0,1,1.61,4,1,2,3,21
4697,61,0,1,40.83,1,1,1,1,26
4698,7,0,1,19.73,3,1,2,4,22
4698,33,0,1,44.82,1,1,2,4,22
4698,31,0,1,13.64,3,1,2,4,22
4698,60,0,1,31.53,2,1,2,4,22
4698,16,0,1,28.3,2,1,2,4,22
4699,7,0,1,19.73,3,1,1,1,17
4699,7,0,1,19.73,3,1,1,1,17
4699,10,0,1,26.05,2,1,1,1,17
4699,1,0,1,1.61,4,1,1,1,17
4699,24,0,1,20.24,2,1,1,1,17
4699,31,0,1,13.64,3,1,1,1,17
4699,60,0,1,31.53,2,1,1,1,17
4701,20,0,1,13.42,3,0,3,2,17
4701,30,0,1,10.13,3,0,3,2,17
4701,7,0,1,19.73,3,0,3,2,17
4702,16,0,1,28.3,2,1,2,2,17
4702,3,0,1,20.12,2,1,2,2,17
4702,7,0,1,19.73,3,1,2,2,17
4702,20,0,1,13.42,3,1,2,2,17
4703,33,0,1,44.82,1,0,2,2,23
4703,1,0,1,1.61,4,0,2,2,23
4704,7,0,1,19.73,3,1,1,1,16
4704,7,0,1,19.73,3,1,1,1,16
4704,24,0,1,20.24,2,1,1,1,16
4704,30,0,1,10.13,3,1,1,1,16
4704,20,0,1,13.42,3,1,1,1,16
4705,7,0,1,19.73,3,1,1,1,18
4706,15,0,1,32.91,2,1,3,4,21
4707,53,0,1,29.73,2,1,1,1,16
4707,61,0,1,40.83,1,1,1,1,16
4707,10,0,1,26.05,2,1,1,1,16
4708,7,0,1,19.73,3,1,1,1,18
4708,30,0,1,10.13,3,1,1,1,18
4709,19,0,1,33.08,2,0,2,4,17
4709,10,0,1,26.05,2,0,2,4,17
4709,1,0,1,1.61,4,0,2,4,17
4710,7,0,1,19.73,3,1,1,1,24
4711,14,0,1,40.82,1,1,3,3,18
4712,1,0,1,1.61,4,1,1,1,18
4712,24,0,1,20.24,2,1,1,1,18
4712,31,0,1,13.64,3,1,1,1,18
4712,1,0,1,1.61,4,1,1,1,18
4713,7,0,1,19.73,3,1,1,1,22
4713,1,0,1,1.61,4,1,1,1,22
4713,24,0,1,20.24,2,1,1,1,22
4714,13,0,1,28.31,2,1,1,1,27
4715,1,0,1,1.61,4,1,1,1,30
4716,29,0,1,35.36,2,1,1,1,27
4717,10,0,1,26.05,2,1,1,1,18
4717,1,0,1,1.61,4,1,1,1,18
4718,2,0,1,39.34,2,1,1,1,23
4719,24,0,1,20.24,2,1,2,2,26
4720,53,0,1,29.73,2,1,3,2,30
4721,6,0,1,7.18,4,1,1,1,22
4721,5,0,1,5.51,4,1,1,1,22
4722,7,0,1,19.73,3,1,3,4,26
4722,24,0,1,20.24,2,1,3,4,26
4723,71,0,1,23.22,2,1,2,4,16
4724,71,0,1,23.22,2,1,1,1,26
4725,71,0,1,23.22,2,1,1,1,23
4726,7,1,1,19.73,3,1,1,1,27
4726,24,1,1,20.24,2,1,1,1,27
4727,9,1,1,43.23,1,1,1,1,30
4728,24,1,1,20.24,2,1,1,1,28
4728,1,1,1,1.61,4,1,1,1,28
4728,52,1,1,46.64,1,1,1,1,28
4729,1,1,1,1.61,4,1,3,2,28
4730,7,1,1,19.73,3,1,3,3,21
4730,56,1,1,31.25,2,1,3,3,21
4731,56,1,1,31.25,2,1,1,1,22
4731,10,1,1,26.05,2,1,1,1,22
4731,1,1,1,1.61,4,1,1,1,22
4731,53,1,1,29.73,2,1,1,1,22
4732,7,1,1,19.73,3,1,1,1,17
4732,1,1,1,1.61,4,1,1,1,17
4733,7,1,1,19.73,3,1,1,1,17
4734,1,1,1,1.61,4,1,1,1,26
4734,7,1,1,19.73,3,1,1,1,26
4734,70,1,1,25.3,2,1,1,1,26
4735,7,1,1,19.73,3,1,3,3,26
4735,7,1,1,19.73,3,1,3,3,26
4735,37,1,1,28.57,2,1,3,3,26
4735,1,1,1,1.61,4,1,3,3,26
4736,7,1,1,19.73,3,1,1,1,26
4736,7,1,1,19.73,3,1,1,1,26
4736,16,1,1,28.3,2,1,1,1,26
4736,24,1,1,20.24,2,1,1,1,26
4736,61,1,1,40.83,1,1,1,1,26
4737,7,1,1,19.73,3,1,2,4,28
4737,1,1,1,1.61,4,1,2,4,28
4738,1,1,1,1.61,4,1,1,1,16
4738,1,1,1,1.61,4,1,1,1,16
4739,1,1,1,1.61,4,1,1,1,17
4740,1,1,1,1.61,4,0,2,3,20
4740,14,1,1,40.82,1,0,2,3,20
4741,9,1,1,43.23,1,1,1,1,19
4741,8,1,1,14.94,3,1,1,1,19
4741,7,1,1,19.73,3,1,1,1,19
4741,7,1,1,19.73,3,1,1,1,19
4741,1,1,1,1.61,4,1,1,1,19
4742,7,0,1,19.73,3,1,1,1,28
4742,1,0,1,1.61,4,1,1,1,28
4742,14,0,1,40.82,1,1,1,1,28
4743,7,0,1,19.73,3,1,1,1,22
4743,8,0,1,14.94,3,1,1,1,22
4744,8,0,1,14.94,3,0,3,2,20
4744,1,0,1,1.61,4,0,3,2,20
4745,1,0,1,1.61,4,1,1,1,17
4746,7,0,1,19.73,3,1,1,1,16
4746,1,0,1,1.61,4,1,1,1,16
4747,7,0,1,19.73,3,1,1,1,21
4748,1,0,1,1.61,4,1,1,1,19
4748,16,0,1,28.3,2,1,1,1,19
4748,52,0,1,46.64,1,1,1,1,19
4748,33,0,1,44.82,1,1,1,1,19
4749,60,0,1,31.53,2,1,1,1,23
4749,37,0,1,28.57,2,1,1,1,23
4749,8,0,1,14.94,3,1,1,1,23
4749,7,0,1,19.73,3,1,1,1,23
4749,1,0,1,1.61,4,1,1,1,23
4750,7,0,1,19.73,3,1,1,1,26
4750,24,0,1,20.24,2,1,1,1,26
4750,53,0,1,29.73,2,1,1,1,26
4750,37,0,1,28.57,2,1,1,1,26
4751,68,0,1,2.84,4,1,1,1,20
4751,7,0,1,19.73,3,1,1,1,20
4752,20,0,1,13.42,3,1,1,1,27
4752,7,0,1,19.73,3,1,1,1,27
4752,24,0,1,20.24,2,1,1,1,27
4753,8,0,1,14.94,3,1,1,1,25
4753,10,0,1,26.05,2,1,1,1,25
4753,7,0,1,19.73,3,1,1,1,25
4753,1,0,1,1.61,4,1,1,1,25
4754,7,0,1,19.73,3,1,1,1,28
4754,31,0,1,13.64,3,1,1,1,28
4756,9,0,1,43.23,1,1,1,1,21
4756,52,0,1,46.64,1,1,1,1,21
4756,6,0,1,7.18,4,1,1,1,21
4756,30,0,1,10.13,3,1,1,1,21
4757,1,0,1,1.61,4,1,1,1,19
4758,7,0,1,19.73,3,1,1,1,18
4758,10,0,1,26.05,2,1,1,1,18
4758,16,0,1,28.3,2,1,1,1,18
4759,31,0,1,13.64,3,1,1,1,23
4760,20,0,1,13.42,3,0,2,3,23
4760,45,0,1,42.66,1,0,2,3,23
4760,13,0,1,28.31,2,0,2,3,23
4760,1,0,1,1.61,4,0,2,3,23
4760,61,0,1,40.83,1,0,2,3,23
4760,1,0,1,1.61,4,0,2,3,23
4761,7,0,1,19.73,3,1,2,4,22
4761,52,0,1,46.64,1,1,2,4,22
4761,5,0,1,5.51,4,1,2,4,22
4762,1,0,1,1.61,4,1,1,1,21
4762,60,0,1,31.53,2,1,1,1,21
4763,7,0,1,19.73,3,0,2,3,19
4763,1,0,1,1.61,4,0,2,3,19
4763,1,0,1,1.61,4,0,2,3,19
4764,7,0,1,19.73,3,0,3,4,24
4764,45,0,1,42.66,1,0,3,4,24
4765,61,0,1,40.83,1,1,1,1,23
4765,1,0,1,1.61,4,1,1,1,23
4765,1,0,1,1.61,4,1,1,1,23
4766,7,0,1,19.73,3,0,3,2,18
4766,10,0,1,26.05,2,0,3,2,18
4766,24,0,1,20.24,2,0,3,2,18
4766,52,0,1,46.64,1,0,3,2,18
4767,7,0,1,19.73,3,0,3,2,29
4767,52,0,1,46.64,1,0,3,2,29
4768,1,0,1,1.61,4,0,3,2,18
4769,9,0,1,43.23,1,1,1,1,21
4769,31,0,1,13.64,3,1,1,1,21
4769,7,0,1,19.73,3,1,1,1,21
4769,10,0,1,26.05,2,1,1,1,21
4770,33,0,1,44.82,1,0,2,3,23
4770,31,0,1,13.64,3,0,2,3,23
4770,3,0,1,20.12,2,0,2,3,23
4770,10,0,1,26.05,2,0,2,3,23
4770,1,0,1,1.61,4,0,2,3,23
4771,7,1,2,19.73,3,0,3,3,25
4771,61,1,2,40.83,1,0,3,3,25
4772,1,1,2,1.61,4,1,1,1,25
4773,71,1,2,23.22,2,1,2,4,19
4774,1,1,2,1.61,4,0,3,3,28
4775,7,1,2,19.73,3,1,1,1,27
4776,1,1,2,1.61,4,1,2,2,28
4777,1,1,2,1.61,4,0,2,4,17
4778,1,1,2,1.61,4,1,3,2,29
4779,2,1,2,39.34,2,0,2,2,19
4779,1,1,2,1.61,4,0,2,2,19
4779,5,1,2,5.51,4,0,2,2,19
4780,7,1,2,19.73,3,1,1,1,30
4781,7,1,2,19.73,3,1,1,1,29
4782,7,1,2,19.73,3,1,3,2,21
4782,9,1,2,43.23,1,1,3,2,21
4782,5,1,2,5.51,4,1,3,2,21
4783,5,1,2,5.51,4,1,1,1,30
4783,7,1,2,19.73,3,1,1,1,30
4783,1,1,2,1.61,4,1,1,1,30
4783,16,1,2,28.3,2,1,1,1,30
4784,3,1,2,20.12,2,0,2,3,21
4784,3,1,2,20.12,2,0,2,3,21
4784,5,1,2,5.51,4,0,2,3,21
4785,1,1,2,1.61,4,1,1,1,20
4786,7,1,2,19.73,3,1,3,4,29
4787,10,1,2,26.05,2,1,1,1,20
4787,24,1,2,20.24,2,1,1,1,20
4788,5,1,2,5.51,4,1,2,4,28
4788,10,1,2,26.05,2,1,2,4,28
4789,7,1,2,19.73,3,1,1,1,18
4790,1,0,2,1.61,4,0,2,3,18
4790,9,0,2,43.23,1,0,2,3,18
4791,61,0,2,40.83,1,1,1,1,26
4791,7,0,2,19.73,3,1,1,1,26
4791,10,0,2,26.05,2,1,1,1,26
4792,1,0,2,1.61,4,1,3,2,22
4792,33,0,2,44.82,1,1,3,2,22
4793,30,0,2,10.13,3,1,1,1,27
4794,7,0,2,19.73,3,1,2,2,28
4795,60,0,2,31.53,2,1,1,1,29
4796,1,0,2,1.61,4,1,1,1,28
4797,1,0,2,1.61,4,1,2,3,20
4798,7,0,2,19.73,3,1,3,3,25
4798,7,0,2,19.73,3,1,3,3,25
4799,7,0,2,19.73,3,1,1,1,26
4800,10,0,2,26.05,2,1,1,1,26
4800,1,0,2,1.61,4,1,1,1,26
4801,7,0,2,19.73,3,1,2,3,20
4802,27,0,2,45.97,1,1,2,3,22
4803,52,0,2,46.64,1,1,1,1,23
4803,1,0,2,1.61,4,1,1,1,23
4804,1,0,2,1.61,4,1,3,4,21
4804,9,0,2,43.23,1,1,3,4,21
4804,31,0,2,13.64,3,1,3,4,21
4805,9,0,2,43.23,1,1,1,1,28
4806,7,0,2,19.73,3,0,2,2,23
4807,1,0,2,1.61,4,1,1,1,18
4807,7,0,2,19.73,3,1,1,1,18
4808,27,0,2,45.97,1,1,1,1,17
4808,10,0,2,26.05,2,1,1,1,17
4811,45,0,2,42.66,1,1,1,1,29
4812,6,0,2,7.18,4,1,2,4,20
4813,31,0,2,13.64,3,1,1,1,21
4813,1,0,2,1.61,4,1,1,1,21
4814,1,0,2,1.61,4,0,3,3,27
4816,7,1,2,19.73,3,1,1,1,25
4816,8,1,2,14.94,3,1,1,1,25
4817,10,1,2,26.05,2,0,2,2,22
4817,7,1,2,19.73,3,0,2,2,22
4817,7,1,2,19.73,3,0,2,2,22
4818,7,1,2,19.73,3,1,1,1,27
4818,60,1,2,31.53,2,1,1,1,27
4819,7,1,2,19.73,3,1,1,1,25
4819,7,1,2,19.73,3,1,1,1,25
4820,7,1,2,19.73,3,1,1,1,27
4820,8,1,2,14.94,3,1,1,1,27
4821,30,1,2,10.13,3,1,3,4,25
4821,1,1,2,1.61,4,1,3,4,25
4822,7,1,2,19.73,3,1,2,2,29
4822,7,1,2,19.73,3,1,2,2,29
4822,31,1,2,13.64,3,1,2,2,29
4823,1,1,2,1.61,4,1,1,1,27
4823,9,1,2,43.23,1,1,1,1,27
4824,1,1,2,1.61,4,1,1,1,26
4825,10,1,2,26.05,2,1,1,1,20
4826,7,1,2,19.73,3,1,1,1,26
4826,7,1,2,19.73,3,1,1,1,26
4827,31,1,2,13.64,3,1,1,1,28
4828,31,1,2,13.64,3,1,2,3,28
4828,1,1,2,1.61,4,1,2,3,28
4830,7,1,2,19.73,3,1,1,1,22
4831,7,0,2,19.73,3,1,1,1,20
4831,7,0,2,19.73,3,1,1,1,20
4832,7,0,2,19.73,3,1,1,1,23
4832,24,0,2,20.24,2,1,1,1,23
4833,1,0,2,1.61,4,1,1,1,16
4833,52,0,2,46.64,1,1,1,1,16
4834,7,0,2,19.73,3,0,3,4,18
4834,7,0,2,19.73,3,0,3,4,18
4834,60,0,2,31.53,2,0,3,4,18
4834,30,0,2,10.13,3,0,3,4,18
4835,7,0,2,19.73,3,1,1,1,23
4835,23,0,2,24.22,2,1,1,1,23
4835,30,0,2,10.13,3,1,1,1,23
4835,20,0,2,13.42,3,1,1,1,23
4835,24,0,2,20.24,2,1,1,1,23
4836,1,0,2,1.61,4,1,1,1,29
4837,30,0,2,10.13,3,1,1,1,23
4837,45,0,2,42.66,1,1,1,1,23
4838,72,0,2,NA,NA,1,1,1,17
4838,30,0,2,10.13,3,1,1,1,17
4838,7,0,2,19.73,3,1,1,1,17
4839,6,0,2,7.18,4,1,1,1,26
4839,5,0,2,5.51,4,1,1,1,26
4839,1,0,2,1.61,4,1,1,1,26
4839,3,0,2,20.12,2,1,1,1,26
4839,20,0,2,13.42,3,1,1,1,26
4840,14,0,2,40.82,1,0,3,2,20
4841,45,0,2,42.66,1,1,1,1,21
4841,24,0,2,20.24,2,1,1,1,21
4841,2,0,2,39.34,2,1,1,1,21
4841,7,0,2,19.73,3,1,1,1,21
4842,10,0,2,26.05,2,1,1,1,26
4843,72,0,2,NA,NA,1,1,1,28
4843,30,0,2,10.13,3,1,1,1,28
4843,1,0,2,1.61,4,1,1,1,28
4843,7,0,2,19.73,3,1,1,1,28
4843,31,0,2,13.64,3,1,1,1,28
4844,7,0,2,19.73,3,1,1,1,29
4844,1,0,2,1.61,4,1,1,1,29
4844,60,0,2,31.53,2,1,1,1,29
4845,7,0,2,19.73,3,1,2,3,18
4845,24,0,2,20.24,2,1,2,3,18
4846,45,0,2,42.66,1,1,2,4,26
4846,7,0,2,19.73,3,1,2,4,26
4846,31,0,2,13.64,3,1,2,4,26
4847,7,0,2,19.73,3,1,1,1,20
4847,10,0,2,26.05,2,1,1,1,20
4847,73,0,2,8,4,1,1,1,20
4848,7,0,2,19.73,3,1,2,2,30
4848,8,0,2,14.94,3,1,2,2,30
4849,7,0,2,19.73,3,0,2,3,19
4850,7,0,2,19.73,3,1,1,1,16
4851,7,0,2,19.73,3,0,3,2,17
4852,7,0,2,19.73,3,1,1,1,24
4852,21,0,2,42.55,1,1,1,1,24
4852,24,0,2,20.24,2,1,1,1,24
4853,10,0,2,26.05,2,0,2,4,18
4854,7,0,2,19.73,3,1,2,3,22
4855,10,0,2,26.05,2,1,2,4,22
4856,7,0,2,19.73,3,1,1,1,30
4857,10,0,2,26.05,2,1,2,2,27
4857,1,0,2,1.61,4,1,2,2,27
4857,24,0,2,20.24,2,1,2,2,27
4858,1,0,2,1.61,4,1,1,1,21
4859,10,0,2,26.05,2,1,1,1,19
4860,1,1,2,1.61,4,1,1,1,23
4861,7,1,2,19.73,3,1,1,1,29
4862,1,1,2,1.61,4,1,1,1,27
4863,10,1,2,26.05,2,1,3,4,20
4863,7,1,2,19.73,3,1,3,4,20
4863,7,1,2,19.73,3,1,3,4,20
4863,6,1,2,7.18,4,1,3,4,20
4863,24,1,2,20.24,2,1,3,4,20
4864,2,1,2,39.34,2,1,1,1,17
4865,1,1,2,1.61,4,1,1,1,22
4865,1,1,2,1.61,4,1,1,1,22
4866,14,1,2,40.82,1,1,1,1,20
4867,10,1,2,26.05,2,0,3,3,22
4868,10,1,2,26.05,2,1,1,1,23
4868,7,1,2,19.73,3,1,1,1,23
4869,9,1,2,43.23,1,0,2,2,29
4869,7,1,2,19.73,3,0,2,2,29
4869,10,1,2,26.05,2,0,2,2,29
4870,1,1,2,1.61,4,1,1,1,16
4871,8,1,2,14.94,3,1,2,4,22
4871,6,1,2,7.18,4,1,2,4,22
4871,7,1,2,19.73,3,1,2,4,22
4871,10,1,2,26.05,2,1,2,4,22
4872,7,1,2,19.73,3,1,1,1,30
4872,10,1,2,26.05,2,1,1,1,30
4873,3,1,2,20.12,2,0,3,4,21
4873,27,1,2,45.97,1,0,3,4,21
4873,24,1,2,20.24,2,0,3,4,21
4874,21,1,2,42.55,1,1,1,1,27
4874,8,1,2,14.94,3,1,1,1,27
4874,10,1,2,26.05,2,1,1,1,27
4875,30,1,2,10.13,3,0,3,4,26
4875,31,1,2,13.64,3,0,3,4,26
4876,30,0,2,10.13,3,1,1,1,19
4877,1,0,2,1.61,4,1,3,2,21
4877,29,0,2,35.36,2,1,3,2,21
4878,7,0,2,19.73,3,1,1,1,25
4878,16,0,2,28.3,2,1,1,1,25
4878,30,0,2,10.13,3,1,1,1,25
4878,66,0,2,45.81,1,1,1,1,25
4879,10,0,2,26.05,2,1,2,2,28
4879,7,0,2,19.73,3,1,2,2,28
4879,21,0,2,42.55,1,1,2,2,28
4879,72,0,2,NA,NA,1,2,2,28
4880,7,0,2,19.73,3,1,1,1,19
4880,5,0,2,5.51,4,1,1,1,19
4881,10,0,2,26.05,2,1,1,1,19
4881,5,0,2,5.51,4,1,1,1,19
4882,24,0,2,20.24,2,1,1,1,28
4883,24,0,2,20.24,2,1,1,1,18
4883,7,0,2,19.73,3,1,1,1,18
4883,27,0,2,45.97,1,1,1,1,18
4883,10,0,2,26.05,2,1,1,1,18
4884,7,0,2,19.73,3,1,3,3,26
4884,52,0,2,46.64,1,1,3,3,26
4885,27,0,2,45.97,1,1,1,1,17
4885,30,0,2,10.13,3,1,1,1,17
4886,9,0,2,43.23,1,1,1,1,30
4886,5,0,2,5.51,4,1,1,1,30
4886,16,0,2,28.3,2,1,1,1,30
4886,17,0,2,8.21,4,1,1,1,30
4886,10,0,2,26.05,2,1,1,1,30
4887,6,0,2,7.18,4,1,1,1,20
4887,52,0,2,46.64,1,1,1,1,20
4887,24,0,2,20.24,2,1,1,1,20
4887,1,0,2,1.61,4,1,1,1,20
4887,3,0,2,20.12,2,1,1,1,20
4888,7,0,2,19.73,3,1,1,1,18
4888,7,0,2,19.73,3,1,1,1,18
4888,24,0,2,20.24,2,1,1,1,18
4889,24,0,2,20.24,2,1,3,3,19
4890,24,0,2,20.24,2,1,1,1,30
4890,10,0,2,26.05,2,1,1,1,30
4891,7,0,2,19.73,3,1,1,1,17
4891,10,0,2,26.05,2,1,1,1,17
4891,7,0,2,19.73,3,1,1,1,17
4891,24,0,2,20.24,2,1,1,1,17
4891,5,0,2,5.51,4,1,1,1,17
4892,5,0,2,5.51,4,0,3,2,18
4892,10,0,2,26.05,2,0,3,2,18
4893,29,0,2,35.36,2,1,2,2,23
4893,15,0,2,32.91,2,1,2,2,23
4894,8,1,2,14.94,3,0,2,3,26
4894,60,1,2,31.53,2,0,2,3,26
4894,7,1,2,19.73,3,0,2,3,26
4895,10,1,2,26.05,2,1,1,1,27
4895,30,1,2,10.13,3,1,1,1,27
4896,10,1,2,26.05,2,1,1,1,19
4896,3,1,2,20.12,2,1,1,1,19
4896,74,1,2,47.45,1,1,1,1,19
4896,37,1,2,28.57,2,1,1,1,19
4896,30,1,2,10.13,3,1,1,1,19
4897,7,1,2,19.73,3,1,1,1,23
4897,9,1,2,43.23,1,1,1,1,23
4898,1,1,2,1.61,4,0,3,3,19
4899,7,1,2,19.73,3,1,1,1,27
4900,7,1,2,19.73,3,1,1,1,21
4900,60,1,2,31.53,2,1,1,1,21
4901,7,1,2,19.73,3,1,1,1,18
4901,7,1,2,19.73,3,1,1,1,18
4901,8,1,2,14.94,3,1,1,1,18
4902,1,1,2,1.61,4,1,1,1,17
4903,14,1,2,40.82,1,1,1,1,24
4904,1,1,2,1.61,4,1,1,1,23
4904,5,1,2,5.51,4,1,1,1,23
4905,1,1,2,1.61,4,1,3,4,29
4906,3,1,2,20.12,2,1,3,3,25
4906,3,1,2,20.12,2,1,3,3,25
4906,24,1,2,20.24,2,1,3,3,25
4907,8,1,2,14.94,3,1,1,1,26
4907,24,1,2,20.24,2,1,1,1,26
4907,13,1,2,28.31,2,1,1,1,26
4908,10,1,2,26.05,2,1,2,4,22
4909,10,1,2,26.05,2,1,1,1,25
4909,52,1,2,46.64,1,1,1,1,25
4909,24,1,2,20.24,2,1,1,1,25
4909,16,1,2,28.3,2,1,1,1,25
4910,53,1,2,29.73,2,1,3,2,25
4911,24,1,2,20.24,2,1,2,2,18
4911,6,1,2,7.18,4,1,2,2,18
4912,7,1,2,19.73,3,1,1,1,27
4912,27,1,2,45.97,1,1,1,1,27
4912,16,1,2,28.3,2,1,1,1,27
4912,45,1,2,42.66,1,1,1,1,27
4912,9,1,2,43.23,1,1,1,1,27
4913,7,1,2,19.73,3,0,3,3,23
4914,7,1,2,19.73,3,1,1,1,26
4915,7,1,2,19.73,3,1,3,3,20
4915,7,1,2,19.73,3,1,3,3,20
4916,7,1,2,19.73,3,0,2,4,24
4917,7,1,2,19.73,3,1,1,1,26
4917,8,1,2,14.94,3,1,1,1,26
4918,24,1,2,20.24,2,1,3,2,22
4918,7,1,2,19.73,3,1,3,2,22
4919,1,1,2,1.61,4,1,1,1,21
4919,53,1,2,29.73,2,1,1,1,21
4920,2,1,2,39.34,2,1,1,1,23
4920,1,1,2,1.61,4,1,1,1,23
4921,7,1,2,19.73,3,1,2,4,19
4921,10,1,2,26.05,2,1,2,4,19
4921,31,1,2,13.64,3,1,2,4,19
4922,73,1,2,8,4,1,1,1,22
4923,7,0,2,19.73,3,1,1,1,23
4924,7,0,2,19.73,3,1,1,1,19
4924,16,0,2,28.3,2,1,1,1,19
